`acidity,alcohol,body,classes,food_matching,grape,label2,name_en,name_ko,png,price,sweet,tanin,vintage,winery
4,14~15 %,4,레드,추천 정보 없음,모나스트렐 (Monastrell) ,보데가스 라 푸리시마  Bodegas La Purisima,"Bodegas La Purisima, Consentido Monastrell Barrica","보데가스 라 푸리시마, 콘센티도 모나스트렐 바리까",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168024.png,"51,000원",1,3,2016,예클라(Yecla)
4,12~13 %,4,화이트,추천 정보 없음,마카베오 (Macabeo) ,보데가스 라 푸리시마  Bodegas La Purisima,"Bodegas La Purisima, Consentido Macabeo","보데가스 라 푸리시마, 콘센티도 마카베오",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168023.png,"51,000원",1,1,2019,예클라(Yecla)
4,14~15 %,4,레드,"불고기,소고기,양고기",모나스트렐 (Monastrell) ,보데가스 라 푸리시마  Bodegas La Purisima,"Bodegas La Purisima, Iglesia Vieja Crianza","보데가스 라 푸리시마, 이글레시아 비에하 크리안자",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168022.png,"63,000원",1,3,2016,예클라(Yecla)
5,12~13 %,5,스파클링,추천 정보 없음,피노 누아 (Pinot Noir) ,무따르  Champagne Moutard & Domaine Moutard,"Champagne Moutard & Domaine Moutard, Methode Traditionnelle Rose Brut","무따르, 메쏘드 트라디쇼넬 로제 브뤼 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168021.png,가격정보없음,1,1,"NV, ",부르고뉴(Bourgogne)
5,12~13 %,5,스파클링,추천 정보 없음,샤르도네 (Chardonnay) ,무따르  Champagne Moutard & Domaine Moutard,"Champagne Moutard & Domaine Moutard, Methode Traditionnelle Grande Reserve Brut Nature","무따르, 메쏘드 트라디쇼넬 그랑드 리저브 브뤼 나뛰르 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168020.png,"58,000원",1,1,"NV, ",부르고뉴(Bourgogne)
5,12~13 %,5,스파클링,추천 정보 없음,샤르도네 (Chardonnay) ,무따르  Champagne Moutard & Domaine Moutard,"Champagne Moutard & Domaine Moutard, Methode Traditionnelle Blanc de Blancs Brut","무따르, 메쏘드 트라디쇼넬 블랑 드 블랑 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168019.png,"58,000원",1,1,"NV, ",부르고뉴(Bourgogne)
4,12~13 %,4,스파클링,식전주,피노 누아 (Pinot Noir) ,무따르  Champagne Moutard & Domaine Moutard,"Champagne Moutard & Domaine Moutard, Pet’ Mout’ Petillant Naturel Rose","무따르, 펫 무 페티앙 나튀렐 로제 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168018.png,"58,000원",1,1,"NV, ",부르고뉴(Bourgogne)
4,12~13 %,4,스파클링,추천 정보 없음,샤르도네 (Chardonnay) ,무따르  Champagne Moutard & Domaine Moutard,"Champagne Moutard & Domaine Moutard, Pet’ Mout’ Petillant Naturel Chardonnay","무따르, 펫 무 페티앙 나튀렐 샤르도네 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168017.png,"58,000원",1,1,"NV, ",부르고뉴(Bourgogne)
5,12~13 %,5,스파클링,추천 정보 없음,샤르도네 (Chardonnay) ,무따르  Champagne Moutard & Domaine Moutard,"Champagne Moutard & Domaine Moutard, Climat de Champagne Vignes Chiennes Brut Nature","무따르, 끌리마 드 샹파뉴 ‘빈 셴’ 브뤼 나뛰르",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168016.png,"218,000원",1,1,"NV, ",샹파뉴(Champagne)
4,14~15 %,4,레드,치즈,카베르네 소비뇽 (Cabernet Sauvignon) ,산 페드로  San Pedro,"San Pedro, 1865 Selected Collection Pisco Barrel Aged","산 페드로, 1865 셀렉티드 콜렉션 피스코 배럴 에이지드",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168015.png,"150,000원",1,4,2017,센트럴 밸리(Central Valley)
4,12~13 %,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,필드 레코딩스  Field Recordings,"Field Recordings, Wonderwall Pinot Noir","필드 레코딩스, 원더월 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168014.png,"110,000원",1,3,2019,캘리포니아(California)
4,13~14 %,4,레드,추천 정보 없음,진판델 (Zinfandel) ,필드 레코딩스  Field Recordings,"Field Recordings, Fiction Red","필드 레코딩스, 픽션 레드",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168013.png,"88,000원",1,3,2018,캘리포니아(California)
4,13~14 %,4,화이트,추천 정보 없음,샤르도네 (Chardonnay) ,필드 레코딩스  Field Recordings,"Field Recordings, Fiction White","필드 레코딩스, 픽션 화이트",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168012.png,"88,000원",1,1,2017,캘리포니아(California)
3,10~11 %,3,스파클링,추천 정보 없음,샤르도네 (Chardonnay) ,필드 레코딩스  Field Recordings,"Field Recordings, Dry Hop Pet Nat","필드 레코딩스, 드라이 홉 펫 낫",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168011.png,"106,000원",2,1,2019,캘리포니아(California)
3,알콜정보없음,3,레드,추천 정보 없음,메를로 (Merlot) ,샤또 미쉘 드 몽테뉴  Chateau Michel de Montaigne,"Chateau Michel de Montaigne, Les Essais","샤또 미쉘 드 몽테뉴, 에세이",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168010.png,"57,000원",1,3,2009,사우스웨스트 프랑스(Southwest France)
3,9~10 %,3,레드,"디저트,과일",몬테풀치아노 (Montepulciano) ,로카 데이 포르티  Rocca dei Forti,Rocca Dei Rosso Dolce,로카 데이 로쏘 돌체,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168009.png,가격정보없음,4,2,"NV, ",생산지역미상
3,7~8 %,3,스파클링,"디저트, 초콜릿,과일",모스카토  (Moscato ) ,로카 데이 포르티  Rocca dei Forti,"Rocca Dei Forti, Le Cuvee Moscato","로카 데이 포르티, 르 뀌베 모스카토",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168008.png,가격정보없음,4,1,"NV, ",마르케(Marche)
4,10~11 %,4,스파클링,"불고기,돼지고기, 돼지",산지오베제 (Sangiovese) ,로카 데이 포르티  Rocca dei Forti,"Rocca Dei Forti, Fragolino","로카 데이 포르티, 프라골리노",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168007.png,가격정보없음,1,1,"NV, ",생산지역미상
4,11~12 %,4,스파클링,"샐러드, 채소",샤르도네 (Chardonnay) ,로카 데이 포르티  Rocca dei Forti,"Rocca Dei Forti, Brut","로카 데이 포르티, 브륏",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168006.png,가격정보없음,1,1,"NV, ",생산지역미상
4,알콜정보없음,4,화이트,추천 정보 없음,샤르도네 (Chardonnay) ,이본 끌레제  Yvon Clerget,"Yvon Clerget, Meursault","이본 끌레제, 뫼르쏘",https://wine21.speedgabia.com/no_image2.jpg,"220,000원",1,1,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,이본 끌레제  Yvon Clerget,"Yvon Clerget, Volnay","이본 끌레제, 볼네이",https://wine21.speedgabia.com/WINE_MST/IMAGE/0168000/T0168004_001.png,"202,000원",1,3,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,이본 끌레제  Yvon Clerget,"Yvon Clerget, Volnay 1er Carelle sous la Chapelle","이본 끌레제, 볼네이 1er 까렐 수 라 샤펠",https://wine21.speedgabia.com/WINE_MST/IMAGE/0168000/T0168003_001.png,"257,000원",1,3,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,이본 끌레제  Yvon Clerget,"Yvon Clerget, Volnay 1er Mitans","이본 끌레제, 볼네이 1er 미땅 ",https://wine21.speedgabia.com/no_image2.jpg,"257,000원",1,3,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,이본 끌레제  Yvon Clerget,"Yvon Clerget, Volnay 1er Clos du Verseuil","이본 끌레제, 볼네이 1er 끌로 드 베르세이",https://wine21.speedgabia.com/WINE_MST/IMAGE/0168000/T0168001_001.png,"312,000원",1,3,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,이본 끌레제  Yvon Clerget,"Yvon Clerget, Volnay 1er Les Caillerets","이본 끌레제, 볼네이 1er 레 까이에레",https://wine21.speedgabia.com/WINE_MST/IMAGE/0168000/T0168000_001.png,"312,000원",1,3,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,이본 끌레제  Yvon Clerget,"Yvon Clerget, Pommard 1er Les Rugiens","이본 끌레제, 포마르 1er 레 뤼지앙",https://wine21.speedgabia.com/WINE_MST/IMAGE/0167000/T0167999_001.png,"349,000원",1,3,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,이본 끌레제  Yvon Clerget,"Yvon Clerget, Clos de Vougeot","이본 끌레제, 끌로 드 부조",https://wine21.speedgabia.com/WINE_MST/IMAGE/0167000/T0167998_001.png,"605,000원",1,3,2019,부르고뉴(Bourgogne)
3,17~18 %,3,주정강화,"디저트, 케이크, 아이스크림, 티라미수",페드로 히메네스 (Pedro Ximenez) ,토로 알발라  Toro Albala,"Toro Albala, Don PX Convento Seleccion","토로 알발라, 돈 피엑스 콘벤토 셀렉시온 ",https://wine21.speedgabia.com/no_image2.jpg,"935,000원",5,3,", 75",몬티야 모리레스(Montilla Moriles)
5,알콜정보없음,5,스파클링,추천 정보 없음,피노 누아 (Pinot Noir) ,샴페인 베누아 라예  Champagne Benoit Lahaye,"Benoit Lahaye, Rosé de Macération Extra Brut","베누아 라예, 로제 드 마세라시옹 엑스트라 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167996.png,"219,000원",1,1,"NV, ",샹파뉴(Champagne)
5,알콜정보없음,5,스파클링,추천 정보 없음,피노 누아 (Pinot Noir) ,동 그레예  Dhondt-Grellet,"Dhondt-Grellet, Le Mont de Fer Rose  Extra Brut","동-그레예, 르 몽 드 페르 로제 엑스트라 브뤼",https://wine21.speedgabia.com/no_image2.jpg,"376,000원",1,1,2015,샹파뉴(Champagne)
5,알콜정보없음,5,스파클링,추천 정보 없음,피노 누아 (Pinot Noir) ,샹파뉴 앙리 지로  Champagne Henri Giraud,"Henri Giraud, Argonne Rosé Brut ","앙리 지로, 아르곤 로제 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167994.png,"3,300,000원",1,1,2008,샹파뉴(Champagne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,샤를 라쇼  Charles Lachaux,"Charles Lachaux, Bourgogne La Croix Blanche","샤를 라쇼, 부르고뉴 라 크루아 블랑쉬",https://wine21.speedgabia.com/no_image2.jpg,"147,000원",1,3,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,화이트,추천 정보 없음,알리고테 (Aligote) ,샤를 라쇼  Charles Lachaux,"Charles Lachaux, Bourgogne Aligote Les Champs d’Argent","샤를 라쇼, 부르고뉴 알리고떼 레 샴 다르정",https://wine21.speedgabia.com/no_image2.jpg,"202,000원",1,1,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,샤를 라쇼  Charles Lachaux,"Charles Lachaux, Pommard Auprès du Clos	","샤를 라쇼, 포마르 오프레 뒤 끌로",https://wine21.speedgabia.com/no_image2.jpg,"292,000원",1,3,2018,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,샤를 라쇼  Charles Lachaux,"Charles Lachaux, Gevrey Chambertin En Reniard ","샤를 라쇼, 즈브레 샹베르탱 엉 르니아르 ",https://wine21.speedgabia.com/no_image2.jpg,"312,000원",1,3,2019,부르고뉴(Bourgogne)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,샤를 라쇼  Charles Lachaux,"Charles Lachaux, Volnay 1er Les Santenots","샤를 라쇼, 볼네이 1er 레 상트노",https://wine21.speedgabia.com/no_image2.jpg,"402,000원",1,3,2018,부르고뉴(Bourgogne)
5,알콜정보없음,5,스파클링,추천 정보 없음,피노 누아 (Pinot Noir) ,조르쥐 라발  Georges Laval,"Georges Laval, Les Longues Violes Brut Nature","조르쥬 라발, 레 롱그 비올 브뤼 나뚜르",https://wine21.speedgabia.com/no_image2.jpg,"2,017,000원",1,1,2012,샹파뉴(Champagne)
4,알콜정보없음,4,레드,추천 정보 없음,산지오베제 (Sangiovese) ,포데레 디 마르치알라  Podere di Marcialla,"Podere di Marcialla, Chianti Risreva","포데레 디 마르치알라, 끼안티 리세르바",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167987.png,"80,000원",1,3,2017,토스카나(Toscana)
4,알콜정보없음,4,레드,추천 정보 없음,산지오베제 (Sangiovese) ,포데레 디 마르치알라  Podere di Marcialla,"Podere di Marcialla, Chianti","포데레 디 마르치알라, 끼안티",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167986.png,"55,000원",1,3,2019,토스카나(Toscana)
4,14~15 %,4,레드,추천 정보 없음,카베르네 소비뇽 (Cabernet Sauvignon) ,히킨보탐  Hickinbotham,"Hickinbotham, The Peake","히킨보탐, 더 피크",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167985.png,"670,000원",1,5,2016,사우스 오스트레일리아(South Australia)
3,14~15 %,3,레드,추천 정보 없음,시라/쉬라즈 (Syrah/Shiraz) ,히킨보탐  Hickinbotham,"Hickinbotham, Brooks Road Shiraz","히킨보탐, 브룩스 로드 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167984.png,"330,000원",1,4,2016,사우스 오스트레일리아(South Australia)
4,14~15 %,4,레드,추천 정보 없음,메를로 (Merlot) ,히킨보탐  Hickinbotham,"Hickinbotham, Revivalist Merlot","히킨보탐, 리바이벌리스트 메를로",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167983.png,"330,000원",1,4,2016,사우스 오스트레일리아(South Australia)
3,14~15 %,3,레드,추천 정보 없음,카베르네 소비뇽 (Cabernet Sauvignon) ,히킨보탐  Hickinbotham,"Hickinbotham, Trueman Cabernet Sauvingnon","히킨보탐, 트루맨 까베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167982.png,"330,000원",1,5,2016,사우스 오스트레일리아(South Australia)
4,14~15 %,4,레드,추천 정보 없음,네비올로 (Nebbiolo) ,마르키시오  Marchisio,"Marchisio, Roero","마르키시오, 로에로",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167981.png,"120,000원",1,4,2017,피에몬테(Piemonte)
4,14~15 %,4,레드,추천 정보 없음,네비올로 (Nebbiolo) ,마르키시오  Marchisio,"Marchisio, Barolo","마르키시오, 바롤로",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167980.png,"140,000원",1,4,2015,피에몬테(Piemonte)
4,12~13 %,4,화이트,해산물,리슬링 (Riesling) ,리버비 에스테이트  Riverby Estate,"Riverby, Single Vineyard Dry Riesling","리버비, 싱글 빈야드 드라이 리슬링",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167979.png,"72,000원",1,1,2018,사우스 아일랜드(South Island)
3,14~15 %,3,레드,"치즈, 체다,스튜,베이컨",시라/쉬라즈 (Syrah/Shiraz) ,레드헤즈 스튜디오  Redheads Studio,"Redheads Studio, 1888 Barossa Valley Shiraz","레드헤즈 스튜디오, 1888  바로사 밸리 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167978.png,"250,000원",1,5,2018,사우스 오스트레일리아(South Australia)
4,12~13 %,4,화이트,"치즈,송아지, 스튜",샤르도네 (Chardonnay) ,도멘 프랑소와 달렌느  Domaine Francois d'Allaines,"Domaine Francois d'Allaines, Bourgogne Chardonnay","도멘 프랑소와 달렌느, 부르고뉴 샤르도네",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167977.png,"98,000원",1,1,2018,부르고뉴(Bourgogne)
4,13~14 %,4,레드,"치즈,가금류,소고기,돼지고기, 돼지,양고기",피노 누아 (Pinot Noir) ,도멘 프랑소와 달렌느  Domaine Francois d'Allaines,"Domaine Francois d'Allaines, Bourgogne Pinot Noir","도멘 프랑소와 달렌느, 부르고뉴 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167976.png,"98,000원",1,3,2019,부르고뉴(Bourgogne)
3,알콜정보없음,3,레드,추천 정보 없음,프리미티보 (Primitivo) ,보떼르  Botter,Oltre Passo,올트레 파소,https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167975.png,"35,000원",1,3,2019,뿔리아(Puglia)
3,13~14 %,3,레드,바비큐,시라/쉬라즈 (Syrah/Shiraz) ,오이노스  Oynos,"Oynos, Syrah","오이노스, 시라",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167974.png,가격정보없음,1,3,2019,시칠리아(Sicilia)
3,12~13 %,3,화이트,추천 정보 없음,피노 그리지오 (Pinot Grigio) ,오이노스  Oynos,"Oynos, Pinot Grigio ","오이노스, 피노 그리지오",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167973.png,가격정보없음,1,1,2019,시칠리아(Sicilia)
3,13~14 %,3,레드,치즈,네로 다볼라 (Nero d'Avola) ,오이노스  Oynos,"Oynos, Nero d’Avola Merlot ","오이노스, 네로 다볼라",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167972.png,"29,000원",1,3,2019,시칠리아(Sicilia)
2,17~18 %,2,레드,추천 정보 없음,프리미티보 (Primitivo) ,마스카 델 타코  Masca del Tacco,"Masca del Tacco, Lu’Li Edizione Limitata Primitivo","마스카 델 타코, 루리 에디지오네 리미타타 프리미티보",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167971.png,가격정보없음,1,5,2019,뿔리아(Puglia)
2,14~15 %,2,레드,추천 정보 없음,프리미티보 (Primitivo) ,마스카 델 타코  Masca del Tacco,"Masca del Tacco, Li Filitti Primitivo di Manduria Riserva ","마스카 델 타코, 리 필리띠 프리미티보 디 만두리아 리제르바",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167970.png,가격정보없음,1,3,2016,뿔리아(Puglia)
3,13~14 %,3,화이트,추천 정보 없음,피아노 (Fiano) ,마스카 델 타코  Masca del Tacco,"Masca del Tacco, L'Uetta Fiano ","마스카 델 타코, 루 에따 피아노",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167969.png,가격정보없음,1,3,2019,뿔리아(Puglia)
2,14~15 %,2,레드,추천 정보 없음,프리미티보 (Primitivo) ,마스카 델 타코  Masca del Tacco,"Masca del Tacco, Lu Rappaio Primitivo di Manduria","마스카 델 타코, 루 라빠이오 프리미티보 디 만두리아",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167968.png,"48,000원",1,4,2018,뿔리아(Puglia)
2,15~16 %,2,레드,추천 정보 없음,프리미티보 (Primitivo) ,마스카 델 타코  Masca del Tacco,"Masca del Tacco, Piano Chiuso Primitivo di Manduria Riserva ","마스카 델 타코, 삐아노 치우소 프리미티보 디 만두리아 리제르바",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167967.png,가격정보없음,1,4,2016,뿔리아(Puglia)
2,14~15 %,2,레드,추천 정보 없음,수수마니엘로 (Susumaniello) ,마스카 델 타코  Masca del Tacco,"Masca del Tacco, Susumaniello","마스카 델 타코, 수수마니엘로",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167966.png,가격정보없음,1,3,2019,뿔리아(Puglia)
3,14~15 %,3,레드,추천 정보 없음,네그로아마로 (Negroamaro) ,마스카 델 타코  Masca del Tacco,"Masca del Tacco, Lu Ceppu Negroamaro","마스카 델 타코, 루 세뿌 네그로아마로",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167965.png,가격정보없음,1,4,2019,뿔리아(Puglia)
2,4~6 %,2,스파클링,"과일,샐러드",모스카토  (Moscato ) ,부티노  Boutinot ,Christmas Asti,크리스마스 아스티,https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167964.png,"30,000원",4,1,"NV, ",피에몬테(Piemonte)
4,13~14 %,4,화이트,해산물,아르네이스 (Arneis) ,다밀라노  Damilano,"Damilano, Langhe Arneis","다밀라노, 랑게 아르네이스 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167963.png,가격정보없음,1,1,2019,피에몬테(Piemonte)
3,14~15 %,3,레드,"스테이크,버섯, 트러플",네비올로 (Nebbiolo) ,다밀라노  Damilano,"Damilano, Barolo Brunate","다밀라노, 바롤로 부르나테",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167962.png,가격정보없음,1,5,2016,피에몬테(Piemonte)
3,14~15 %,3,레드,"치즈,스테이크,트러플",네비올로 (Nebbiolo) ,다밀라노  Damilano,"Damilano, Barolo Cannubi Riserva","다밀라노, 바롤로 깐누비 리제르바",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167961.png,가격정보없음,1,5,2009,피에몬테(Piemonte)
3,14~15 %,3,레드,"비프, 스튜",프리미티보 (Primitivo) ,바스티오니 델라 로카  Bastioni della Rocca,"Bastioni della Rocca, Primitivo","바스티오니 델라 로카, 프리미티보",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167960.png,"50,000원",1,4,2018,뿔리아(Puglia)
